state,county,state_name,geo_id,population,pop_density
MT,Powder River,Montana,30075,1716,0.5202843716
MT,Powell,Montana,30077,6968,2.9956465686
MT,Prairie,Montana,30079,1087,0.6259347569
MT,Ravalli,Montana,30081,43172,18.056063694
MT,Richland,Montana,30083,10913,5.235694943
MT,Roosevelt,Montana,30085,11059,4.6973367316
MT,Rosebud,Montana,30087,9063,1.809655604
MT,Sanders,Montana,30089,11844,4.2906811356
MT,Sheridan,Montana,30091,3424,2.0431985488
MT,Silver Bow,Montana,30093,34993,48.737898683
MT,Stillwater,Montana,30095,9534,5.3062587207
MT,Sweet Grass,Montana,30097,3710,1.9994558618
MT,Teton,Montana,30099,6162,2.7126215237
MT,Toole,Montana,30101,4853,2.534182299
MT,Treasure,Montana,30103,679,0.6944155423
MT,Valley,Montana,30105,7437,1.5097135961
MT,Wheatland,Montana,30107,2236,1.571901623
MT,Wibaux,Montana,30109,1034,1.1636153505
MT,Yellowstone,Montana,30111,160137,60.808433705
NE,Adams,Nebraska,31001,31511,55.942724235
NE,Antelope,Nebraska,31003,6336,7.391194387
NE,Arthur,Nebraska,31005,465,0.6500273085
NE,Banner,Nebraska,31007,730,0.97827601
NE,Blaine,Nebraska,31009,476,0.6697733012
NE,Boone,Nebraska,31011,5239,7.6308661996
NE,Box Butte,Nebraska,31013,10772,10.017739199
NE,Boyd,Nebraska,31015,1955,3.6208086207
NE,Brown,Nebraska,31017,2973,2.4341805782
NE,Buffalo,Nebraska,31019,49615,51.243499486
NE,Burt,Nebraska,31021,6488,13.198102727
NE,Butler,Nebraska,31023,8058,13.776689925
NE,Cass,Nebraska,31025,26159,46.93436528
NE,Cedar,Nebraska,31027,8446,11.409769757
NE,Chase,Nebraska,31029,3977,4.4464638701
NE,Cherry,Nebraska,31031,5761,0.9665769393
NE,Cheyenne,Nebraska,31033,9310,7.7824164582
NE,Clay,Nebraska,31035,6214,10.85814107
NE,Colfax,Nebraska,31037,10881,26.432852621
NE,Cuming,Nebraska,31039,8940,15.669785065
NE,Custer,Nebraska,31041,10840,4.2087380514
NE,Dakota,Nebraska,31043,20083,75.997968144
NE,Dawes,Nebraska,31045,8716,6.2413911838
NE,Dawson,Nebraska,31047,23709,23.402692271
NE,Deuel,Nebraska,31049,1825,4.1491317363
NE,Dixon,Nebraska,31051,5709,11.990918548
NE,Dodge,Nebraska,31053,36791,69.539792308
NE,Douglas,Nebraska,31055,566880,1736.7077119
NE,Dundy,Nebraska,31057,1770,1.9245857058
NE,Fillmore,Nebraska,31059,5527,9.6059837156
NE,Franklin,Nebraska,31061,3023,5.2499433127
NE,Frontier,Nebraska,31063,2608,2.6758838352
NE,Furnas,Nebraska,31065,4715,6.5565186932
NE,Gage,Nebraska,31067,21493,25.242478619
NE,Garden,Nebraska,31069,1897,1.1123191961
NE,Garfield,Nebraska,31071,1987,3.4900661337
NE,Gosper,Nebraska,31073,1996,4.3566031602
NE,Grant,Nebraska,31075,660,0.8495640622
NE,Greeley,Nebraska,31077,2356,4.1347027685
NE,Hall,Nebraska,31079,61607,112.75258076
NE,Hamilton,Nebraska,31081,9280,17.124996836
NE,Harlan,Nebraska,31083,3401,6.144907989
NE,Hayes,Nebraska,31085,916,1.2846011323
NE,Hitchcock,Nebraska,31087,2806,3.9524324078
NE,Holt,Nebraska,31089,10178,4.2190404603
NE,Hooker,Nebraska,31091,682,0.9456983988
NE,Howard,Nebraska,31093,6468,11.360563681
NE,Jefferson,Nebraska,31095,7097,12.447141667
NE,Johnson,Nebraska,31097,5134,13.651622074
NE,Kearney,Nebraska,31099,6544,12.676197467
NE,Keith,Nebraska,31101,8021,7.555574773
NE,Keya Paha,Nebraska,31103,810,1.0477624436
NE,Kimball,Nebraska,31105,3618,3.801036014
NE,Knox,Nebraska,31107,8419,7.595332511
NE,Lancaster,Nebraska,31109,317272,378.80210075
NE,Lincoln,Nebraska,31111,35185,13.72198896
NE,Logan,Nebraska,31113,749,1.3125141033
NE,Loup,Nebraska,31115,618,1.0966752938
NE,McPherson,Nebraska,31117,492,0.5727760427
NE,Madison,Nebraska,31119,35392,61.806895566
NE,Merrick,Nebraska,31121,7733,15.916376118
NE,Morrill,Nebraska,31123,4686,3.2911065269
NE,Nance,Nebraska,31125,3532,7.9975763661
NE,Nemaha,Nebraska,31127,6958,17.080016979
NE,Nuckolls,Nebraska,31129,4195,7.2936829218
NE,Otoe,Nebraska,31131,15985,25.963849061
NE,Pawnee,Nebraska,31133,2632,6.1056709624
NE,Perkins,Nebraska,31135,2929,3.3158413872
NE,Phelps,Nebraska,31137,8996,16.66575288
NE,Pierce,Nebraska,31139,7142,12.458815667
NE,Platte,Nebraska,31141,33363,49.492667274
NE,Polk,Nebraska,31143,5278,12.040727606
NE,Red Willow,Nebraska,31145,10726,14.95943233
NE,Richardson,Nebraska,31147,7937,14.382768686
NE,Rock,Nebraska,31149,1360,1.3488145819
NE,Saline,Nebraska,31151,14350,24.997323351
NE,Sarpy,Nebraska,31153,184459,774.54221237
NE,Saunders,Nebraska,31155,21303,28.393099966
NE,Scotts Bluff,Nebraska,31157,35989,48.672176573
NE,Seward,Nebraska,31159,17318,30.306448251
NE,Sheridan,Nebraska,31161,5190,2.126212663
NE,Sherman,Nebraska,31163,3038,5.3691172733
NE,Sioux,Nebraska,31165,1187,0.5743459299
NE,Stanton,Nebraska,31167,5970,13.961371172
NE,Thayer,Nebraska,31169,5039,8.7816983837
NE,Thomas,Nebraska,31171,720,1.009958632
NE,Thurston,Nebraska,31173,7303,18.555134677
NE,Valley,Nebraska,31175,4190,7.3753086318
NE,Washington,Nebraska,31177,20667,52.998091809
NE,Wayne,Nebraska,31179,9403,21.229761178
NE,Webster,Nebraska,31181,3533,6.1452768411
NE,Wheeler,Nebraska,31183,805,1.3995538276
NE,York,Nebraska,31185,13772,24.055481923
NV,Churchill,Nevada,32001,24440,4.9568262708
NV,Clark,Nevada,32003,2231647,282.78581919
NV,Douglas,Nevada,32005,48467,68.290161669
NV,Elko,Nevada,32007,52460,3.0554711041
NV,Esmeralda,Nevada,32009,826,0.2306045648
NV,Eureka,Nevada,32011,2003,0.479682477
NV,Humboldt,Nevada,32013,16786,1.741143419
NV,Lander,Nevada,32015,5575,1.0154607732
NV,Lincoln,Nevada,32017,5201,0.4891198327
NV,Lyon,Nevada,32019,55808,27.886787291
NV,Mineral,Nevada,32021,4514,1.2028218231
NV,Nye,Nevada,32023,45346,2.4940168654
NV,Pershing,Nevada,32027,6666,1.104266081
NV,Storey,Nevada,32029,4029,15.26306047
NV,Washoe,Nevada,32031,465735,73.909551401
NV,White Pine,Nevada,32033,9475,1.0676539077
NV,Carson City,Nevada,32510,55414,383.05842133
NH,Belknap,New Hampshire,33001,61022,151.85490198
NH,Carroll,New Hampshire,33003,48779,52.345736234
NH,Cheshire,New Hampshire,33005,76493,108.23836156
NH,Coos,New Hampshire,33007,31589,17.602571881
NH,Grafton,New Hampshire,33009,89786,52.549501304
NH,Hillsborough,New Hampshire,33011,415247,473.73339005
NH,Merrimack,New Hampshire,33013,151132,162.00641264
NH,Rockingham,New Hampshire,33015,309176,444.61032324
NH,Strafford,New Hampshire,33017,130090,353.93454602
NH,Sullivan,New Hampshire,33019,43144,80.261384104
NJ,Atlantic,New Jersey,34001,265429,477.8086211
NJ,Bergen,New Jersey,34003,936692,4023.8462066
NJ,Burlington,New Jersey,34005,445384,557.19938592
NJ,Camden,New Jersey,34007,507078,2290.8371338
NJ,Cape May,New Jersey,34009,92560,368.0201654
NJ,Cumberland,New Jersey,34011,150972,312.33817219
NJ,Essex,New Jersey,34013,799767,6343.100944
NJ,Gloucester,New Jersey,34015,291408,905.07149045
NJ,Hudson,New Jersey,34017,676061,14636.446923
NJ,Hunterdon,New Jersey,34019,124714,291.50606412
NJ,Mercer,New Jersey,34021,369811,1647.7493102
NJ,Middlesex,New Jersey,34023,829685,2683.1707291
NJ,Monmouth,New Jersey,34025,621354,1327.1874329
NJ,Morris,New Jersey,34027,494228,1073.0930094
NJ,Ocean,New Jersey,34029,601651,957.49115859
NJ,Passaic,New Jersey,34031,503310,2705.8019242
NJ,Salem,New Jersey,34033,62607,188.66356087
NJ,Somerset,New Jersey,34035,331164,1097.0743826
NJ,Sussex,New Jersey,34037,140799,271.43522383
NJ,Union,New Jersey,34039,558067,5430.5119788
NJ,Warren,New Jersey,34041,105779,296.68571312
NM,Bernalillo,New Mexico,35001,678701,584.45420216
NM,Catron,New Mexico,35003,3578,0.5167394859
NM,Chaves,New Mexico,35005,64689,10.662157895
NM,Cibola,New Mexico,35006,26746,5.8912096393
NM,Colfax,New Mexico,35007,12110,3.2224801909
NM,Curry,New Mexico,35009,49437,35.175216136
NM,De Baca,New Mexico,35011,1781,0.7666456739
NM,Doña Ana,New Mexico,35013,217522,57.119740025
NM,Eddy,New Mexico,35015,57900,13.863521315
NM,Grant,New Mexico,35017,27346,6.9034853814
NM,Guadalupe,New Mexico,35019,4341,1.4327812616
NM,Harding,New Mexico,35021,655,0.3081659407
NM,Hidalgo,New Mexico,35023,4240,1.2331005377
NM,Lea,New Mexico,35025,69611,15.851418155
NM,Lincoln,New Mexico,35027,19556,4.0479267647
NM,Los Alamos,New Mexico,35028,19101,174.91737622
NM,Luna,New Mexico,35029,23963,8.0812928028
NM,McKinley,New Mexico,35031,72290,13.262567842
NM,Mora,New Mexico,35033,4506,2.3392609648
NM,Otero,New Mexico,35035,66781,10.099111039
NM,Quay,New Mexico,35037,8253,2.8717198432
NM,Rio Arriba,New Mexico,35039,39006,6.6553238141
NM,Roosevelt,New Mexico,35041,18743,7.662554757
NM,Sandoval,New Mexico,35043,145179,39.130639922
NM,San Juan,New Mexico,35045,125043,22.664202119
NM,San Miguel,New Mexico,35047,27591,5.843675624
NM,Santa Fe,New Mexico,35049,150056,78.559369805
NM,Sierra,New Mexico,35051,10968,2.6231726709
NM,Socorro,New Mexico,35053,16735,2.5179094875
NM,Taos,New Mexico,35055,32835,14.908919379
NM,Torrance,New Mexico,35057,15591,4.66068282
NM,Union,New Mexico,35059,4118,1.0765836807
NM,Valencia,New Mexico,35061,76456,71.672302489
NY,Albany,New York,36001,307117,587.41387805
NY,Allegany,New York,36003,46430,45.105703083
NY,Bronx,New York,36005,1432132,34057.851983
NY,Broome,New York,36007,191659,271.54242134
NY,Cattaraugus,New York,36009,76840,58.73035712
NY,Cayuga,New York,36011,77145,111.54850564
NY,Chautauqua,New York,36013,127939,120.6716516
NY,Chemung,New York,36015,84254,206.83351946
NY,Chenango,New York,36017,47536,53.196506274
NY,Clinton,New York,36019,80695,77.759245933
NY,Columbia,New York,36021,59916,94.405939313
NY,Cortland,New York,36023,47823,95.881315458
NY,Delaware,New York,36025,44527,30.869642403
NY,Dutchess,New York,36027,293718,369.15598404
NY,Erie,New York,36029,919719,882.03476071
NY,Essex,New York,36031,37300,20.790159216
NY,Franklin,New York,36033,50293,30.869495292
NY,Fulton,New York,36035,53591,108.16419601
NY,Genesee,New York,36037,57511,116.67014004
NY,Greene,New York,36039,47491,73.383538326
NY,Hamilton,New York,36041,4434,2.5818463966
NY,Herkimer,New York,36043,61833,43.806116879
NY,Jefferson,New York,36045,111755,88.086533072
NY,Kings,New York,36047,2582830,37231.866053
NY,Lewis,New York,36049,26447,20.748573274
NY,Livingston,New York,36051,63227,100.08037222
NY,Madison,New York,36053,70795,108.10631048
NY,Monroe,New York,36055,742474,1130.3165307
NY,Montgomery,New York,36057,49455,122.68164792
NY,Nassau,New York,36059,1358343,4772.9789272
NY,New York,New York,36061,1628701,71886.166433
NY,Niagara,New York,36063,210433,402.85618894
NY,Oneida,New York,36065,229577,189.36829526
NY,Onondaga,New York,36067,461809,593.28990932
NY,Ontario,New York,36069,109864,170.58451674
NY,Orange,New York,36071,381951,470.19709994
NY,Orleans,New York,36073,40612,103.79715242
NY,Oswego,New York,36075,117898,123.8887004
NY,Otsego,New York,36077,59749,59.645963493
NY,Putnam,New York,36079,98892,429.36781242
NY,Queens,New York,36081,2278906,20950.006967
NY,Rensselaer,New York,36083,159442,244.37223812
NY,Richmond,New York,36085,476179,8278.6847525
NY,Rockland,New York,36087,325695,1877.8978231
NY,St. Lawrence,New York,36089,108047,40.327044282
NY,Saratoga,New York,36091,230163,284.15335951
NY,Schenectady,New York,36093,155350,759.36203295
NY,Schoharie,New York,36095,31097,50.009735114
NY,Schuyler,New York,36097,17912,54.552646112
NY,Seneca,New York,36099,34300,105.95921289
NY,Steuben,New York,36101,95796,68.890784983
NY,Suffolk,New York,36103,1481093,1624.4022204
NY,Sullivan,New York,36105,75498,77.982748426
NY,Tioga,New York,36107,48560,93.634851234
NY,Tompkins,New York,36109,102793,216.5699149
NY,Ulster,New York,36111,178599,158.86254933
NY,Warren,New York,36113,64265,74.102465054
NY,Washington,New York,36115,61197,73.627766855
NY,Wayne,New York,36117,90064,149.1547215
NY,Westchester,New York,36119,967612,2247.2919335
NY,Wyoming,New York,36121,40085,67.62542136
NY,Yates,New York,36123,24841,73.463054706
NC,Alamance,North Carolina,37001,166436,393.06406423
NC,Alexander,North Carolina,37003,37353,143.67364365
NC,Alleghany,North Carolina,37005,11161,47.614575344
NC,Anson,North Carolina,37007,24877,46.808684965
NC,Ashe,North Carolina,37009,27109,63.776792083
NC,Avery,North Carolina,37011,17505,70.773632611
NC,Beaufort,North Carolina,37013,47079,56.587160777
NC,Bertie,North Carolina,37015,19026,27.212015347
NC,Bladen,North Carolina,37017,33190,37.937317391
NC,Brunswick,North Carolina,37019,136744,161.02925335
NC,Buncombe,North Carolina,37021,259103,394.67515676
NC,Burke,North Carolina,37023,90382,178.53704977
NC,Cabarrus,North Carolina,37025,211342,585.04919016
NC,Caldwell,North Carolina,37027,82029,173.83032962
NC,Camden,North Carolina,37029,10710,44.563949257
NC,Carteret,North Carolina,37031,69524,136.96420581
NC,Caswell,North Carolina,37033,22698,53.361112015
NC,Catawba,North Carolina,37035,158652,395.27337847
NC,Chatham,North Carolina,37037,73139,107.28636206
NC,Cherokee,North Carolina,37039,28383,62.306748075
NC,Chowan,North Carolina,37041,14029,81.253516304
NC,Clay,North Carolina,37043,11139,51.813295183
NC,Cleveland,North Carolina,37045,97645,210.34817473
NC,Columbus,North Carolina,37047,55655,59.326324437
NC,Craven,North Carolina,37049,102912,145.64459199
NC,Cumberland,North Carolina,37051,332330,509.27036163
NC,Currituck,North Carolina,37053,27072,103.35277167
NC,Dare,North Carolina,37055,36501,95.246800658
NC,Davidson,North Carolina,37057,166614,301.19683907
NC,Davie,North Carolina,37059,42733,162.05442999
NC,Duplin,North Carolina,37061,58856,72.239216823
NC,Durham,North Carolina,37063,316739,1105.7307808
NC,Edgecombe,North Carolina,37065,52005,102.89194756
NC,Forsyth,North Carolina,37067,379099,929.66140632
NC,Franklin,North Carolina,37069,67560,137.37281244
NC,Gaston,North Carolina,37071,222846,626.46411721
NC,Gates,North Carolina,37073,11573,33.977048697
NC,Graham,North Carolina,37075,8484,29.058265445
NC,Granville,North Carolina,37077,60115,113.00004451
NC,Greene,North Carolina,37079,21012,78.773601653
NC,Guilford,North Carolina,37081,533670,826.25476921
NC,Halifax,North Carolina,37083,50574,69.879071038
NC,Harnett,North Carolina,37085,134214,225.5597751
NC,Haywood,North Carolina,37087,61971,111.94991907
NC,Henderson,North Carolina,37089,116748,313.05585197
NC,Hertford,North Carolina,37091,23659,66.991626939
NC,Hoke,North Carolina,37093,54764,140.37811207
NC,Hyde,North Carolina,37095,5230,8.5411029275
NC,Iredell,North Carolina,37097,178435,310.75866126
NC,Jackson,North Carolina,37099,43327,88.207734262
NC,Johnston,North Carolina,37101,202675,256.15111144
NC,Jones,North Carolina,37103,9637,20.444756452
NC,Lee,North Carolina,37105,61452,240.9296969
NC,Lenoir,North Carolina,37107,55976,140.26021433
NC,Lincoln,North Carolina,37109,83770,283.15858031
NC,McDowell,North Carolina,37111,45507,103.43563706
NC,Macon,North Carolina,37113,35285,68.436948265
NC,Madison,North Carolina,37115,21763,48.403623148
NC,Martin,North Carolina,37117,22671,49.670815856
NC,Mecklenburg,North Carolina,37119,1093901,2089.3008886
NC,Mitchell,North Carolina,37121,15000,67.795955085
NC,Montgomery,North Carolina,37123,27271,55.482487794
NC,Moore,North Carolina,37125,98682,141.44349912
NC,Nash,North Carolina,37127,94016,173.96112445
NC,New Hanover,North Carolina,37129,232274,1208.4852265
NC,Northampton,North Carolina,37131,19676,36.664998092
NC,Onslow,North Carolina,37133,197683,259.44663671
NC,Orange,North Carolina,37135,146027,367.33328853
NC,Pamlico,North Carolina,37137,12670,37.652103569
NC,Pasquotank,North Carolina,37139,39639,174.7135128
NC,Pender,North Carolina,37141,62162,71.344327816
NC,Perquimans,North Carolina,37143,13422,54.308446471
NC,Person,North Carolina,37145,39507,100.69724767
NC,Pitt,North Carolina,37147,179914,275.78690728
NC,Polk,North Carolina,37149,20611,86.714904684
NC,Randolph,North Carolina,37151,143351,183.23863316
NC,Richmond,North Carolina,37153,44887,94.75756474
NC,Robeson,North Carolina,37155,131831,139.16839522
NC,Rockingham,North Carolina,37157,90690,160.33393386
NC,Rowan,North Carolina,37159,141262,276.18362152
NC,Rutherford,North Carolina,37161,66826,118.1845989
NC,Sampson,North Carolina,37163,63626,67.279105206
NC,Scotland,North Carolina,37165,34810,109.07421525
NC,Stanly,North Carolina,37167,62075,157.10196018
NC,Stokes,North Carolina,37169,45467,101.25972361
NC,Surry,North Carolina,37171,71948,134.79916233
NC,Swain,North Carolina,37173,14245,26.993047093
NC,Transylvania,North Carolina,37175,34215,90.411884368
NC,Tyrrell,North Carolina,37177,4131,10.571286433
NC,Union,North Carolina,37179,235908,372.86618788
NC,Vance,North Carolina,37181,44582,176.63366718
NC,Wake,North Carolina,37183,1092305,1308.4286468
NC,Warren,North Carolina,37185,19807,46.157364663
NC,Washington,North Carolina,37187,11859,34.224141066
NC,Watauga,North Carolina,37189,55945,179.07064609
NC,Wayne,North Carolina,37191,123248,222.50266808
NC,Wilkes,North Carolina,37193,68557,90.859321774
NC,Wilson,North Carolina,37195,81455,221.60151194
NC,Yadkin,North Carolina,37197,37543,112.08801865
NC,Yancey,North Carolina,37199,17903,57.272703669
ND,Adams,North Dakota,38001,2294,2.3227773683
ND,Barnes,North Dakota,38003,10542,7.0677955738
ND,Benson,North Dakota,38005,6962,5.0135271771
ND,Billings,North Dakota,38007,919,0.7999373187
ND,Bottineau,North Dakota,38009,6411,3.842549885
ND,Bowman,North Dakota,38011,3076,2.6473885477
ND,Burke,North Dakota,38013,2100,1.9028937372
ND,Burleigh,North Dakota,38015,95273,58.35939455
ND,Cass,North Dakota,38017,181516,102.84373308
ND,Cavalier,North Dakota,38019,3829,2.5715899916
ND,Dickey,North Dakota,38021,4903,4.3332991976
ND,Divide,North Dakota,38023,2283,1.8108359919
ND,Dunn,North Dakota,38025,4332,2.1568611923
ND,Eddy,North Dakota,38027,2313,3.6704354123
ND,Emmons,North Dakota,38029,3295,2.1825293742
ND,Foster,North Dakota,38031,3216,5.060972568
ND,Golden Valley,North Dakota,38033,1769,1.7663359398
ND,Grand Forks,North Dakota,38035,70770,49.279959984
ND,Grant,North Dakota,38037,2374,1.4308526183
ND,Griggs,North Dakota,38039,2232,3.148909819
ND,Hettinger,North Dakota,38041,2514,2.2204139284
ND,Kidder,North Dakota,38043,2450,1.8132414916
ND,LaMoure,North Dakota,38045,4062,3.5446841115
ND,Logan,North Dakota,38047,1903,1.9168114014
ND,McHenry,North Dakota,38049,5816,3.1035758452
ND,McIntosh,North Dakota,38051,2585,2.6520086236
ND,McKenzie,North Dakota,38053,13632,4.938267329
ND,McLean,North Dakota,38055,9541,4.5210906984
ND,Mercer,North Dakota,38057,8267,7.928662878
ND,Morton,North Dakota,38059,31095,16.143376733
ND,Mountrail,North Dakota,38061,10218,5.5980257884
ND,Nelson,North Dakota,38063,2869,2.9222556251
ND,Oliver,North Dakota,38065,1952,2.7016870793
ND,Pembina,North Dakota,38067,6947,6.2099108776
ND,Pierce,North Dakota,38069,4081,4.0070478716
ND,Ramsey,North Dakota,38071,11481,9.6727280796
ND,Ransom,North Dakota,38073,5237,6.0728913001
ND,Renville,North Dakota,38075,2374,2.7067919431
ND,Richland,North Dakota,38077,16239,11.310363815
ND,Rolette,North Dakota,38079,14301,15.835891551
ND,Sargent,North Dakota,38081,3870,4.507833282
ND,Sheridan,North Dakota,38083,1349,1.3873140507
ND,Sioux,North Dakota,38085,4358,3.9832034529
ND,Slope,North Dakota,38087,763,0.6280416483
ND,Stark,North Dakota,38089,30997,23.222415599
ND,Steele,North Dakota,38091,1903,2.67196731
ND,Stutsman,North Dakota,38093,20917,9.4146569352
ND,Towner,North Dakota,38095,2192,2.1394589428
ND,Traill,North Dakota,38097,8037,9.3242161615
ND,Walsh,North Dakota,38099,10667,8.3227439892
ND,Ward,North Dakota,38101,67744,33.653179226
ND,Wells,North Dakota,38103,3957,3.1142096419
ND,Williams,North Dakota,38105,35350,17.012000161
OH,Adams,Ohio,39001,27724,47.483403808
OH,Allen,Ohio,39003,102663,255.06097707
OH,Ashland,Ohio,39005,53745,127.06834309
OH,Ashtabula,Ohio,39007,97493,138.8645251
OH,Athens,Ohio,39009,65818,130.68808796
OH,Auglaize,Ohio,39011,45804,114.11229643
OH,Belmont,Ohio,39013,67505,126.8591462
OH,Brown,Ohio,39015,43602,88.980555034
OH,Butler,Ohio,39017,382378,819.46238193
OH,Carroll,Ohio,39019,27081,68.627534962
OH,Champaign,Ohio,39021,38754,90.336856166
OH,Clark,Ohio,39023,134585,339.1232996
OH,Clermont,Ohio,39025,205466,454.46069944
OH,Clinton,Ohio,39027,42057,102.90812995
OH,Columbiana,Ohio,39029,102665,193.00593466
OH,Coshocton,Ohio,39031,36629,64.951350813
OH,Crawford,Ohio,39033,41550,103.41338576
OH,Cuyahoga,Ohio,39035,1243857,2720.6861256
OH,Darke,Ohio,39037,51323,85.810038108
OH,Defiance,Ohio,39039,38165,92.757380038
OH,Delaware,Ohio,39041,204826,462.19412824
OH,Erie,Ohio,39043,74615,296.75628745
OH,Fairfield,Ohio,39045,155782,308.84022905
OH,Fayette,Ohio,39047,28666,70.543201358
OH,Franklin,Ohio,39049,1310300,2461.0573061
OH,Fulton,Ohio,39051,42276,104.27029796
OH,Gallia,Ohio,39053,29979,64.259439158
OH,Geauga,Ohio,39055,94031,234.90055104
OH,Greene,Ohio,39057,167995,406.15361862
OH,Guernsey,Ohio,39059,39022,74.718453789
OH,Hamilton,Ohio,39061,816684,2011.8071924
OH,Hancock,Ohio,39063,75930,142.91005448
OH,Hardin,Ohio,39065,31480,66.92109134
OH,Harrison,Ohio,39067,15174,37.715208146
OH,Henry,Ohio,39069,27086,65.108977533
OH,Highland,Ohio,39071,43058,77.850792979
OH,Hocking,Ohio,39073,28385,67.370464718
OH,Holmes,Ohio,39075,43892,103.87348682
OH,Huron,Ohio,39077,58504,119.03282408
OH,Jackson,Ohio,39079,32384,77.047817368
OH,Jefferson,Ohio,39081,65767,161.14453572
OH,Knox,Ohio,39083,61893,117.77804133
OH,Lake,Ohio,39085,230514,1005.4247873
OH,Lawrence,Ohio,39087,59866,132.04646933
OH,Licking,Ohio,39089,175769,257.56055373
OH,Logan,Ohio,39091,45358,98.93903312
OH,Lorain,Ohio,39093,309461,629.99196211
OH,Lucas,Ohio,39095,429899,1261.7721832
OH,Madison,Ohio,39097,44413,95.341324959
OH,Mahoning,Ohio,39099,229642,558.05275835
OH,Marion,Ohio,39101,65256,161.62179767
OH,Medina,Ohio,39103,179146,425.12665803
OH,Meigs,Ohio,39105,23106,53.722196117
OH,Mercer,Ohio,39107,40959,88.570797794
OH,Miami,Ohio,39109,106222,261.30232233
OH,Monroe,Ohio,39111,13790,30.259592313
OH,Montgomery,Ohio,39113,532331,1153.5030898
OH,Morgan,Ohio,39115,14604,35.069858004
OH,Morrow,Ohio,39117,35112,86.454318197
OH,Muskingum,Ohio,39119,86183,129.68743828
OH,Noble,Ohio,39121,14354,36.064233876
OH,Ottawa,Ohio,39123,40769,160.04225802
OH,Paulding,Ohio,39125,18760,45.049064511
OH,Perry,Ohio,39127,36033,88.330450407
OH,Pickaway,Ohio,39129,58086,115.8854543
OH,Pike,Ohio,39131,28067,63.747815253
OH,Portage,Ohio,39133,162927,334.27518068
OH,Preble,Ohio,39135,40997,96.63944105
OH,Putnam,Ohio,39137,33780,70.003955357
OH,Richland,Ohio,39139,121099,244.54716952
OH,Ross,Ohio,39141,76931,111.62569215
OH,Sandusky,Ohio,39143,58799,143.95469686
OH,Scioto,Ohio,39145,75502,123.72713112
OH,Seneca,Ohio,39147,55207,100.18939417
OH,Shelby,Ohio,39149,48627,119.27277715
OH,Stark,Ohio,39151,371574,645.85945919
OH,Summit,Ohio,39153,541918,1312.7429586
OH,Trumbull,Ohio,39155,198627,321.38273771
OH,Tuscarawas,Ohio,39157,92176,162.4441956
OH,Union,Ohio,39159,57835,133.95488205
OH,Van Wert,Ohio,39161,28281,69.120791394
OH,Vinton,Ohio,39163,13139,31.863245208
OH,Warren,Ohio,39165,232173,578.6250084
OH,Washington,Ohio,39167,60155,95.185869079
OH,Wayne,Ohio,39169,115967,209.00004711
OH,Williams,Ohio,39171,36804,87.49112407
OH,Wood,Ohio,39173,130696,211.75746003
OH,Wyandot,Ohio,39175,21935,53.91231455
OK,Adair,Oklahoma,40001,22082,38.491891515
OK,Alfalfa,Oklahoma,40003,5754,6.6408539527
OK,Atoka,Oklahoma,40005,13838,14.185267517
OK,Beaver,Oklahoma,40007,5319,2.9310829533
OK,Beckham,Oklahoma,40009,21709,24.072511717
OK,Blaine,Oklahoma,40011,9485,10.216242528
OK,Bryan,Oklahoma,40013,47192,52.174188208
OK,Caddo,Oklahoma,40015,28977,22.676603163
OK,Canadian,Oklahoma,40017,144447,161.09772257
OK,Carter,Oklahoma,40019,48177,58.59668185
OK,Cherokee,Oklahoma,40021,48675,64.960603089
OK,Choctaw,Oklahoma,40023,14668,19.040524476
OK,Cimarron,Oklahoma,40025,2153,1.1734239251
OK,Cleveland,Oklahoma,40027,281669,522.68158253
OK,Coal,Oklahoma,40029,5520,10.683549683
OK,Comanche,Oklahoma,40031,120422,112.61868723
OK,Cotton,Oklahoma,40033,5776,9.1297903308
OK,Craig,Oklahoma,40035,14306,18.790214687
OK,Creek,Oklahoma,40037,71604,75.359234694
OK,Custer,Oklahoma,40039,29036,29.364283428
OK,Delaware,Oklahoma,40041,42733,57.893474073
OK,Dewey,Oklahoma,40043,4894,4.8965234001
OK,Ellis,Oklahoma,40045,3952,3.2090584626
OK,Garfield,Oklahoma,40047,60913,57.547015161
OK,Garvin,Oklahoma,40049,27811,34.674328158
OK,Grady,Oklahoma,40051,55551,50.477497275
OK,Grant,Oklahoma,40053,4326,4.322233795
OK,Greer,Oklahoma,40055,5821,9.1049213235
OK,Harmon,Oklahoma,40057,2664,4.9591009248
OK,Harper,Oklahoma,40059,3797,3.6544161662
OK,Haskell,Oklahoma,40061,12668,21.972980212
OK,Hughes,Oklahoma,40063,13335,16.572438213
OK,Jackson,Oklahoma,40065,24949,31.083256144
OK,Jefferson,Oklahoma,40067,6123,8.068982216
OK,Johnston,Oklahoma,40069,10949,17.029530132
OK,Kay,Oklahoma,40071,44161,48.020069301
OK,Kingfisher,Oklahoma,40073,15816,17.611327527
OK,Kiowa,Oklahoma,40075,8729,8.5987833754
OK,Latimer,Oklahoma,40077,10231,14.169408708
OK,Le Flore,Oklahoma,40079,49980,31.448151853
OK,Lincoln,Oklahoma,40081,34920,36.66833863
OK,Logan,Oklahoma,40083,47291,63.577353782
OK,Love,Oklahoma,40085,10134,19.71614935
OK,McClain,Oklahoma,40087,39985,70.061758052
OK,McCurtain,Oklahoma,40089,32703,17.671185613
