FIPStxt,State,County,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,RuralUrbanContinuumCode2003,UrbanInfluenceCode2003,Metro2013,Nonmetro2013,Micropolitan2013,Type_2015_Update,Type_2015_Farming_NO,Type_2015_Manufacturing_NO,Type_2015_Mining_NO,Type_2015_Government_NO,Type_2015_Recreation_NO,Low_Education_2015_update,Low_Employment_2015_update,Population_loss_2015_update,Retirement_Destination_2015_Update,Perpov_1980_0711,PersistentChildPoverty_1980_2011,Hipov,HiAmenity,HiCreativeClass2000,Gas_Change,Oil_Change,Oil_Gas_Change,Metro2003,NonmetroNotAdj2003,NonmetroAdj2003,Noncore2003,EconomicDependence2000,Nonmetro2003,Micropolitan2003,FarmDependent2003,ManufacturingDependent2000,LowEducation2000,RetirementDestination2000,PersistentPoverty2000,Noncore2013,Type_2015_Nonspecialized_NO,Metro_Adjacent2013,PersistentChildPoverty2004,RecreationDependent2000
48417,TX,Shackelford,8,7,8,7,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0
48419,TX,Shelby,7,9,6,6,0,1,0,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,2,0,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
48421,TX,Sherman,9,10,9,10,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,9,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
48423,TX,Smith,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
48425,TX,Somervell,1,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,1,0,6,1,1,0,0,0,1,0,0,1,0,0,0
48427,TX,Starr,4,5,4,5,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,9,9,9,0,0,1,0,6,1,1,0,0,1,1,1,0,1,1,1,0
48429,TX,Stephens,7,11,7,11,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,9,9,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0
48431,TX,Sterling,8,7,8,7,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,9,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
48433,TX,Stonewall,9,12,8,7,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0
48435,TX,Sutton,7,11,7,11,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,0,9,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0
48437,TX,Swisher,6,6,6,6,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
48439,TX,Tarrant,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
48441,TX,Taylor,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
48443,TX,Terrell,9,12,9,10,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,9,0,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
48445,TX,Terry,6,6,6,6,0,1,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,9,9,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
48447,TX,Throckmorton,9,12,9,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
48449,TX,Titus,7,8,7,8,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0
48451,TX,Tom Green,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
48453,TX,Travis,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
48455,TX,Trinity,7,8,8,4,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0
48457,TX,Tyler,6,6,6,7,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,2,2,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0
48459,TX,Upshur,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,9,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
48461,TX,Upton,8,7,8,7,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,1,0
48463,TX,Uvalde,6,3,7,8,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,1,0,1,0,1,1,1,0
48465,TX,Val Verde,5,8,5,8,0,1,1,4,0,0,0,1,0,1,0,0,0,1,1,1,1,0,9,0,9,0,1,0,0,4,1,1,0,0,1,0,1,0,0,0,1,0
48467,TX,Van Zandt,6,4,6,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,0
48469,TX,Victoria,3,2,3,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
48471,TX,Walker,4,3,4,3,0,1,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0,0,1,0,0
48473,TX,Waller,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
48475,TX,Ward,6,6,6,6,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,9,2,2,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0
48477,TX,Washington,6,3,6,3,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,9,0,0,1,0,6,1,1,0,0,0,1,0,0,0,1,0,0
48479,TX,Webb,2,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,2,2,1,0,0,0,6,0,0,0,0,1,1,1,0,1,0,1,0
48481,TX,Wharton,4,3,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,9,0,0,1,0,6,1,1,0,0,0,0,0,0,1,1,0,0
48483,TX,Wheeler,9,10,9,10,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
48485,TX,Wichita,3,2,3,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
48487,TX,Wilbarger,6,5,6,5,0,1,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
48489,TX,Willacy,6,5,6,5,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,9,0,9,0,0,1,0,6,1,1,0,0,1,0,1,0,1,1,1,0
48491,TX,Williamson,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
48493,TX,Wilson,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
48495,TX,Winkler,6,6,6,6,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,9,9,9,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0
48497,TX,Wise,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
48499,TX,Wood,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9,9,9,0,0,1,1,6,1,0,0,0,0,1,0,1,1,1,0,0
48501,TX,Yoakum,7,9,7,9,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,9,9,9,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0
48503,TX,Young,7,11,6,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0
48505,TX,Zapata,6,5,6,6,0,1,1,2,0,0,1,0,0,1,0,0,0,1,1,1,1,0,9,0,9,0,0,1,1,2,1,0,0,0,1,1,1,0,0,1,1,0
48507,TX,Zavala,7,9,7,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0
49001,UT,Beaver,7,9,9,10,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
49003,UT,Box Elder,2,2,4,5,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0
49005,UT,Cache,3,2,3,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
49007,UT,Carbon,7,8,7,8,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
49009,UT,Daggett,9,10,8,7,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,0,1,0,0,0,1
49011,UT,Davis,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
49013,UT,Duchesne,7,9,6,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1
49015,UT,Emery,7,10,9,10,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
49017,UT,Garfield,9,12,9,10,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1
49019,UT,Grand,7,11,7,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,1
49021,UT,Iron,4,5,4,5,0,1,1,4,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,0,0,1,0,1
49023,UT,Juab,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
49025,UT,Kane,6,6,6,6,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,1,0,1,0,1
49027,UT,Millard,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0
49029,UT,Morgan,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
49031,UT,Piute,9,12,9,12,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
49033,UT,Rich,8,7,8,7,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
49035,UT,Salt Lake,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
49037,UT,San Juan,7,9,7,11,0,1,0,2,0,0,1,0,0,0,1,0,0,1,1,1,1,0,9,9,9,0,1,0,1,4,1,0,0,0,0,0,1,1,0,0,1,1
49039,UT,Sanpete,6,6,6,6,0,1,0,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,0,1,0,1,0,0
49041,UT,Sevier,7,11,7,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,1,6,1,0,0,0,0,1,0,1,1,0,0,0
49043,UT,Summit,4,3,2,2,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,9,9,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,1
49045,UT,Tooele,1,1,2,2,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
49047,UT,Uintah,7,8,7,8,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
49049,UT,Utah,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
49051,UT,Wasatch,6,3,6,6,0,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,0,0,1,0,1
49053,UT,Washington,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1
49055,UT,Wayne,9,12,9,12,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,1,0,0,0,1
49057,UT,Weber,2,2,2,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
50001,VT,Addison,6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,1,1,0,0
50003,VT,Bennington,6,5,6,5,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,1
50005,VT,Caledonia,7,9,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,1,0,0,0
50007,VT,Chittenden,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
50009,VT,Essex,9,8,9,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1
50011,VT,Franklin,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
50013,VT,Grand Isle,3,2,3,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
50015,VT,Lamoille,8,7,8,7,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,0,1,0,1
50017,VT,Orange,9,8,9,8,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
50019,VT,Orleans,7,11,7,11,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,1,0,0,0,1
50021,VT,Rutland,4,5,5,8,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1
50023,VT,Washington,4,5,4,5,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,1,0,0
50025,VT,Windham,7,9,6,6,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,1,0,0,0,1
50027,VT,Windsor,7,8,7,8,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1
51001,VA,Accomack,8,6,7,9,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,1,1,0,1,0,1,1,1
51003,VA,Albemarle,3,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51005,VA,Alleghany,6,6,6,6,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
51007,VA,Amelia,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,1,0,0,0
51009,VA,Amherst,2,2,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51011,VA,Appomattox,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51013,VA,Arlington,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
51015,VA,Augusta,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0
51017,VA,Bath,8,7,9,10,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,1,0,1
51019,VA,Bedford,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
51021,VA,Bland,8,7,8,7,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
51023,VA,Botetourt,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51025,VA,Brunswick,6,4,6,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,1,1,1,0
51027,VA,Buchanan,9,10,9,10,0,1,0,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,0,2,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0
51029,VA,Buckingham,3,2,8,7,1,0,0,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0
51031,VA,Campbell,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51033,VA,Caroline,1,1,1,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
51035,VA,Carroll,7,9,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,1,0,0,0
51036,VA,Charles City,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
51037,VA,Charlotte,8,7,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,1,1,1,0
51041,VA,Chesterfield,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51043,VA,Clarke,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51045,VA,Craig,2,2,2,2,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
51047,VA,Culpeper,1,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,0,1,0,0,0
51049,VA,Cumberland,8,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,1,1,0,0
51051,VA,Dickenson,9,8,9,12,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,0,2,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0
51053,VA,Dinwiddie,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0
51057,VA,Essex,6,4,8,4,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,1,0,1,0,0
51059,VA,Fairfax,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51061,VA,Fauquier,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51063,VA,Floyd,3,2,8,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0
51065,VA,Fluvanna,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0
51067,VA,Franklin,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
51069,VA,Frederick,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
51071,VA,Giles,3,2,3,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
51073,VA,Gloucester,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51075,VA,Goochland,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51077,VA,Grayson,9,12,9,12,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0
51079,VA,Greene,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0
51081,VA,Greensville,6,4,6,4,0,1,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0
51083,VA,Halifax,6,6,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,1,1,1,0,0
51085,VA,Hanover,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
51087,VA,Henrico,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
51089,VA,Henry,4,5,4,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,1,0,0,0,1,1,0,0
51091,VA,Highland,8,7,9,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,1,0,1
51093,VA,Isle of Wight,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
51095,VA,James City,1,1,1,1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
51097,VA,King and Queen,8,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0
51099,VA,King George,6,4,8,4,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0
51101,VA,King William,1,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
51103,VA,Lancaster,9,12,9,12,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,1,0,1,0,0,0,1
51105,VA,Lee,8,7,8,7,0,1,0,4,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1,0,1,1,0,1,1,0
51107,VA,Loudoun,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
